time,V(n004),V(n003),V(n002),Id(M1),Ig(M1),I(Vgs),I(Vds),Power_Dissipation
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
989.74609375,10.0,10.0,30.0,9.997614,8.273827e-23,1.317817e-15,-9.997614,299.92842
990.0,10.0,10.0,30.0,9.997614,1.042502e-22,1.532108e-15,-9.997614,299.92842
0.0,10.0,10.0,30.0,9.997614,5.712489e-17,8.21565e-16,-9.997614,299.92842
